calendar_year,p1_1stserve_pwon,p1_1stserve_success,p1_2ndserve_pwon,p1_aces,p1_breakpoints_won,p1_doublefaults,p1_max_games_row,p1_max_points_row,p1_servgames_won,p1_tiebreaks_won,p1_total_games_won,p1_total_points_won,p2_1stserve_pwon,p2_1stserve_success,p2_2ndserve_pwon,p2_aces,p2_breakpoints_won,p2_doublefaults,p2_max_games_row,p2_max_points_row,p2_servgames_won,p2_tiebreaks_won,p2_total_games_won,p2_total_points_won,player1_1st_set,player1_2nd_set,player1_3rd_set,player1_4th_set,player1_5th_set,player1_country,player1_name,player1_seed,player1_surname,player1_total_sets,player2_1st_set,player2_2nd_set,player2_3rd_set,player2_4th_set,player2_5th_set,player2_country,player2_name,player2_seed,player2_surname,player2_total_sets,tournament,tournament_phase
[2015],,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,0,0,FRA,,,,0,7,6,0,0,0,AUS,John-Patrick,18,Smith,2,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,GBR,Kyle,6,Edmund,2,3,4,0,0,0,ARG,Guido,,Andreozzi,0,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,0,0,UKR,Illya,16,Marchenko,2,2,6,0,0,0,FRA,,,,0,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,RUS,Andrey,,Rublev,2,3,4,0,0,0,JPN,Yuichi,,Sugita,0,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,COL,Alejandro,15,Gonzalez,2,5,3,0,0,0,ROU,Marius,,Copil,0,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,4,0,0,ESP,,12,,1,7,4,6,0,0,BRA,Guilherme,,Clezar,2,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,0,0,RUS,Karen,,Khachanov,0,6,6,0,0,0,HRV,Ivan,29,Dodig,2,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,0,0,IND,Ramkumar,,Ramanathan,1,6,2,7,0,0,ARG,Facundo,30,Bagnis,2,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,7,4,0,0,RUS,,,,1,6,6,6,0,0,AUT,Jurgen,27,Melzer,2,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,0,0,GEO,Nikoloz,5,Basilashvili,2,6,2,3,0,0,USA,Mitchell,,Krueger,1,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,0,0,DEU,Alexander,2,Zverev,2,4,7,3,0,0,DEU,,,,1,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,0,0,BEL,,,,1,4,6,6,0,0,ITA,Thomas,,Fabbiano,2,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,BEL,Kimmer,7,Coppejans,2,4,2,0,0,0,USA,Reilly,,Opelka,0,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,DEU,Peter,,Gojowczyk,2,2,0,0,0,0,HUN,Marton,,Fucsovics,0,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,SWE,Elias,,Ymer,2,5,4,0,0,0,ESP,,21,,0,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,3,6,0,0,RUS,Konstantin,,Kravchuk,2,3,6,2,0,0,ARG,Maximo,,Gonzalez,1,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,3,6,0,0,FRA,,1,,2,2,6,1,0,0,COL,,22,,1,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,ARG,Guido,3,Pella,2,3,4,0,0,0,FRA,Mathias,,Bourgue,0,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,0,RUS,Aslan,,Karatsev,0,6,6,0,0,0,DEU,,17,,2,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,0,0,UKR,Illya,16,Marchenko,2,6,3,4,0,0,ESP,Adrian,28,Menendez-Maceiras,1,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,0,0,JPN,Taro,9,Daniel,0,6,6,0,0,0,RUS,Evgeny,31,Donskoy,2,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,0,GBR,Brydan,,Klein,0,6,6,0,0,0,AUS,Matthew,26,Ebden,2,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,0,0,CHE,,,,0,6,6,0,0,0,USA,Tommy,,Paul,2,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,0,0,BRA,Guilherme,,Clezar,0,6,6,0,0,0,AUS,John-Patrick,18,Smith,2,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,0,0,GBR,Kyle,6,Edmund,1,6,0,7,0,0,JPN,Yoshihito,23,Nishioka,2,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,4,6,0,0,GEO,Nikoloz,5,Basilashvili,2,4,6,1,0,0,ITA,Thomas,,Fabbiano,1,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,0,0,DEU,Alexander,2,Zverev,2,6,5,0,0,0,HRV,Ivan,29,Dodig,0,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,2,6,0,0,RUS,Andrey,,Rublev,2,5,6,4,0,0,DEU,Peter,,Gojowczyk,1,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,3,3,0,0,BEL,Kimmer,7,Coppejans,1,4,6,6,0,0,AUT,Jurgen,27,Melzer,2,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,COL,Alejandro,15,Gonzalez,2,4,3,0,0,0,ARG,Facundo,30,Bagnis,0,2589,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,6,6,PRT,Joao,,Sousa,2,6,6,4,2,7,LTU,Ricardas,,Berankis,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,0,0,ITA,Simone,,Bolelli,0,6,6,6,0,0,BEL,David,14,Goffin,3,2589,Round of 128
[2015],42,69,19,7,2,5,3,4,12,,14,104,65,78,24,13,7,6,7,10,16,,24,138,7,3,1,3,0,ITA,Marco,,Cecchinato,1,6,6,6,6,0,USA,,,,3,2589,Round of 128
[2015],76,106,37,3,2,4,3,6,23,,26,160,78,101,32,21,2,5,3,7,23,,26,156,4,6,6,6,4,JPN,Kei,4,Nishikori,2,6,3,4,7,6,FRA,Benoit,,Paire,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,2,6,3,0,TUR,,,,0,0,6,4,2,0,CZE,,,,0,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,0,TPE,,,,0,6,6,3,0,0,KAZ,Mikhail,,Kukushkin,0,2589,Round of 128
[2015],32,43,15,1,,,1,5,10,,10,59,37,44,22,10,,,5,10,14,,18,95,4,2,4,0,0,AUS,Matthew,,Ebden,0,6,6,6,0,0,BGR,Grigor,17,Dimitrov,3,2589,Round of 128
[2015],29,53,12,1,3,2,3,5,6,,9,71,31,41,22,6,8,6,11,9,11,,19,100,4,0,5,0,0,USA,Tommy,,Paul,0,6,6,7,0,0,ITA,Andreas,25,Seppi,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,0,0,FRA,Jo-Wilfried,19,Tsonga,3,3,1,1,0,0,FIN,,,,0,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,1,3,0,0,GEO,Nikoloz,,Basilashvili,0,7,6,6,0,0,ESP,Feliciano,18,Lopez,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,0,4,6,0,RUS,Teymuraz,,Gabashvili,0,6,6,6,4,0,ESP,Pablo,,Andujar,0,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0,SVK,Lukas,,Lacko,0,6,6,6,0,0,ESP,Marcel,,Granollers,3,2589,Round of 128
[2015],57,71,30,22,8,7,5,10,19,,27,139,51,81,25,1,4,8,4,6,13,,18,111,3,6,6,6,6,ESP,Fernando,,Verdasco,3,6,1,7,3,1,DEU,,,,2,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,7,6,0,0,CAN,Milos,10,Raonic,3,4,6,1,0,0,USA,,,,0,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,3,7,6,0,UKR,Sergiy,,Stakhovsky,3,1,6,6,4,0,AUS,John,,Millman,1,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,3,3,0,0,DEU,,,,0,6,6,6,3,0,SVK,Martin,,Klizan,0,2589,Round of 128
[2015],49,62,30,8,7,4,7,14,16,,24,131,48,63,19,17,1,13,2,6,10,,12,93,6,6,6,6,0,FRA,Jeremy,27,Chardy,3,2,1,7,2,0,USA,,,,1,2589,Round of 128
[2015],46,54,26,13,3,2,3,6,15,,20,101,54,71,14,6,1,3,3,6,13,,15,89,6,7,7,0,0,HRV,Marin,9,Cilic,3,3,6,6,0,0,ARG,Guido,,Pella,0,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,4,0,FRA,Lucas,,Pouille,1,6,6,6,6,0,RUS,Evgeny,,Donskoy,3,2589,Round of 128
[2015],53,86,9,2,3,5,4,5,9,,12,100,44,69,26,3,9,2,12,7,14,,23,133,6,5,1,0,0,MDA,Radu,,Albot,1,4,7,6,6,0,ESP,,7,,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,0,0,DEU,,,,0,6,6,6,0,0,ESP,Tommy,26,Robredo,3,2589,Round of 128
[2015],44,59,32,4,,5,5,9,14,,19,117,39,53,23,17,,3,1,5,11,,11,90,6,6,7,0,0,ESP,Roberto,23,Bautista Agut,3,3,2,6,0,0,FRA,Pierre-Hugues,,Herbert,0,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,0,0,SRB,Filip,,Krajinovic,3,4,0,4,0,0,COL,Alejandro,,Gonzalez,0,2589,Round of 128
[2015],36,39,8,8,,,7,7,11,,18,77,17,30,7,3,,,1,3,3,,3,32,6,6,6,0,0,SRB,Novak,1,Djokovic,3,1,1,1,0,0,BRA,,,,0,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,6,2,4,0,POL,Jerzy,,Janowicz,1,6,4,6,6,0,ESP,Pablo,,Carreno Busta,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,3,6,6,0,URY,Pablo,,Cuevas,3,2,6,4,1,0,ISR,Dudi,,Sela,1,2589,Round of 128
[2015],84,124,23,24,2,15,3,14,15,,18,142,56,70,31,10,7,9,10,18,20,,27,170,4,6,7,0,1,CAN,Vasek,,Pospisil,2,6,3,6,6,6,AUT,,,,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,0,0,SWE,Elias,,Ymer,0,6,6,6,0,0,ARG,Diego,,Schwartzman,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,2,6,6,7,0,ITA,Fabio,32,Fognini,3,6,3,4,6,0,USA,Steve,,Johnson,1,2589,Round of 128
[2015],35,50,15,5,4,3,6,5,9,,13,78,23,37,13,3,3,2,3,5,7,,10,72,2,6,5,0,0,UKR,Illya,,Marchenko,0,6,4,0,0,0,FRA,Gael,16,Monfils,0,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,6,7,0,0,AUS,,,,0,6,1,5,0,0,UKR,,,,0,2589,Round of 128
[2015],33,54,29,9,2,3,3,5,13,,15,89,63,71,10,6,5,4,5,13,17,,22,113,3,2,6,4,0,HRV,Borna,,Coric,1,6,6,4,6,0,ESP,Rafael,8,Nadal,3,2589,Round of 128
[2015],62,93,33,3,9,11,5,6,15,,24,151,53,78,30,11,9,10,5,6,15,,24,160,2,4,6,6,6,USA,Donald,,Young,3,6,6,4,4,4,FRA,Gilles,11,Simon,2,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,7,7,7,0,USA,Austin,,Krajicek,3,6,6,6,6,0,COL,Santiago,,Giraldo,1,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,4,6,7,6,NLD,Robin,,Haase,3,6,6,3,5,4,DEU,Dustin,,Brown,2,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,0,0,CZE,Jiri,,Vesely,3,4,4,4,0,0,ITA,Paolo,,Lorenzi,0,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,0,0,ARG,Federico,,Delbonis,0,6,7,7,0,0,HRV,Ivo,21,Karlovic,3,2589,Round of 128
[2015],52,73,38,18,4,8,4,9,16,,20,131,57,81,30,9,7,5,5,8,18,,26,150,4,6,7,1,2,FRA,,,,2,6,2,6,6,6,JPN,Yoshihito,,Nishioka,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,0,0,USA,Denis,,Kudla,0,6,7,6,0,0,AUT,Jurgen,,Melzer,3,2589,Round of 128
[2015],39,46,22,13,5,1,5,14,13,,18,101,26,41,21,3,1,8,3,5,8,,9,69,6,6,6,0,0,CZE,,6,,3,3,2,4,0,0,USA,Bjorn,,Fratangelo,0,2589,Round of 128
[2015],41,42,15,,,3,3,9,14,,18,96,19,31,32,,,5,1,5,9,,9,64,6,6,6,0,0,USA,John,13,Isner,3,2,3,4,0,0,TUN,Malek,,Jaziri,0,2589,Round of 128
[2015],46,65,22,13,3,3,3,6,13,,16,104,55,71,19,7,6,4,5,12,16,,22,121,6,1,6,3,0,AUS,Thanasi,,Kokkinakis,0,4,6,4,6,2,FRA,Richard,12,Gasquet,0,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,6,0,AUS,John-Patrick,,Smith,1,6,3,7,7,0,RUS,,,,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,2,6,DEU,Philipp,29,Kohlschreiber,3,7,2,0,6,4,DEU,Alexander,,Zverev,2,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,7,6,0,0,BRA,Thomaz,30,Bellucci,3,1,5,3,0,0,GBR,James,,Ward,0,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,0,0,LVA,Ernests,,Gulbis,0,3,6,3,0,0,SVN,Aljaz,,Bedene,0,2589,Round of 128
[2015],21,40,14,1,,7,1,4,5,,5,51,36,44,14,11,,4,5,8,12,,18,85,1,2,2,0,0,ARG,Leonardo,,Mayer,0,6,6,6,0,0,CHE,Roger,2,Federer,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,0,0,KAZ,Aleksandr,,Nedovyesov,0,6,7,1,0,0,AUS,,,,0,2589,Round of 128
[2015],74,85,28,32,3,6,3,7,22,,26,157,58,82,37,5,1,9,1,5,19,,21,131,7,6,7,6,0,ZAF,Kevin,15,Anderson,3,6,7,5,3,0,RUS,Andrey,,Rublev,1,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,0,0,ESP,Daniel,,Gimeno-Traver,0,7,6,7,0,0,AUT,Dominic,22,Thiem,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,6,4,4,0,LUX,,,,1,6,1,6,6,0,BEL,Ruben,,Bemelmans,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,4,4,1,0,DEU,,,,1,6,6,6,6,0,UZB,Denis,,Istomin,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,3,1,SRB,Janko,,Tipsarevic,2,7,4,4,6,6,ESP,Guillermo,31,Garcia-Lopez,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,USA,,,,0,7,6,7,0,0,CZE,Lukas,,Rosol,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,0,0,SRB,Viktor,22,Troicki,3,5,4,3,0,0,USA,Frances,,Tiafoe,0,2589,Round of 128
[2015],54,64,21,18,,8,1,5,16,,16,114,55,79,33,13,,6,3,5,17,,21,118,5,6,5,0,0,USA,Sam,,Querrey,0,7,7,7,0,0,FRA,Nicolas,,Mahut,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,3,2,1,0,CYP,,,,0,6,6,6,3,0,BEL,Steve,,Darcis,0,2589,Round of 128
[2015],49,67,28,10,4,9,5,7,14,,20,117,35,62,27,3,3,1,2,5,12,,15,107,7,6,7,0,0,CHE,Stan,5,Wawrinka,3,5,4,6,0,0,ESP,Albert,,Ramos-Vinolas,0,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,0,0,KOR,Hyeon,,Chung,3,3,1,2,0,0,AUS,James,,Duckworth,0,2589,Round of 128
[2015],30,49,6,2,1,4,2,8,6,,7,56,29,41,22,2,6,5,5,12,12,,18,86,2,3,2,0,0,DOM,,,,0,6,6,6,0,0,USA,Jack,28,Sock,3,2589,Round of 128
[2015],61,83,29,16,7,2,4,9,17,,24,146,60,84,20,6,4,4,3,5,15,,20,128,5,7,6,6,0,AUS,Bernard,24,Tomic,3,7,6,4,3,0,BIH,Damir,,Dzumhur,1,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,4,1,0,0,RUS,Konstantin,,Kravchuk,0,7,6,6,0,0,FRA,Adrian,,Mannarino,3,2589,Round of 128
[2015],43,67,18,10,3,3,2,8,12,,15,106,52,73,28,17,7,2,4,8,16,,23,128,5,3,6,1,0,AUS,Nick,,Kyrgios,1,7,6,4,6,0,GBR,Andy,3,Murray,3,2589,Round of 128
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,0,0,USA,Rajeev,,Ram,3,6,4,1,0,0,USA,Ryan,,Harrison,0,2589,Round of 128
[2015],61,92,42,14,3,7,3,5,17,,20,145,59,66,38,22,6,7,9,9,20,,26,166,7,4,6,2,1,LTU,Ricardas,,Berankis,2,5,6,3,6,6,BEL,David,14,Goffin,3,2589,Round of 64
[2015],51,68,24,12,6,4,5,9,17,,23,134,58,84,30,22,5,6,4,12,17,,22,136,6,3,6,5,3,USA,,,,2,2,6,1,7,6,ESP,Feliciano,18,Lopez,3,2589,Round of 64
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,6,7,0,0,FRA,Jeremy,27,Chardy,3,5,4,6,0,0,SVK,Martin,,Klizan,0,2589,Round of 64
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,2,6,ESP,Roberto,23,Bautista Agut,3,6,4,0,6,4,ESP,Pablo,,Carreno Busta,2,2589,Round of 64
[2015],50,65,15,5,3,5,3,6,12,,16,96,58,68,16,1,5,2,5,7,15,,21,114,5,5,6,0,0,SRB,Filip,,Krajinovic,0,7,7,7,0,0,ESP,,7,,3,2589,Round of 64
[2015],63,78,33,18,,7,3,7,21,,25,137,63,86,23,16,,5,1,5,18,,19,117,6,6,6,7,0,CAN,Milos,10,Raonic,3,2,4,7,6,0,ESP,Fernando,,Verdasco,1,2589,Round of 64
[2015],43,53,18,4,4,3,5,7,14,,18,98,37,60,17,3,1,8,2,7,10,,11,78,6,6,6,0,0,ITA,Fabio,32,Fognini,3,3,4,4,0,0,URY,Pablo,,Cuevas,0,2589,Round of 64
[2015],38,51,24,19,5,4,3,11,14,,19,95,36,55,8,2,1,1,2,6,9,,10,75,6,6,7,0,0,HRV,Marin,9,Cilic,3,2,3,5,0,0,RUS,Evgeny,,Donskoy,0,2589,Round of 64
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,3,6,6,0,FRA,Benoit,,Paire,3,3,6,4,3,0,TUR,,,,1,2589,Round of 64
[2015],54,74,37,2,6,4,4,8,19,,25,161,82,109,24,19,6,9,4,6,18,,25,155,6,7,2,4,6,KAZ,Mikhail,,Kukushkin,3,3,6,6,6,4,BGR,Grigor,17,Dimitrov,2,2589,Round of 64
[2015],41,73,24,3,3,3,3,6,10,,14,96,49,66,16,8,6,3,5,10,14,,20,123,6,3,5,0,0,ARG,Diego,,Schwartzman,0,7,6,7,0,0,ESP,Rafael,8,Nadal,3,2589,Round of 64
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,7,4,6,0,UKR,Sergiy,,Stakhovsky,3,4,6,6,4,0,UKR,Illya,,Marchenko,1,2589,Round of 64
[2015],46,65,21,7,1,6,3,7,13,,14,88,40,50,30,5,4,2,3,8,14,,19,108,4,6,4,0,0,AUS,,,,0,6,7,6,0,0,ESP,Tommy,26,Robredo,3,2589,Round of 64
[2015],38,44,18,5,,,3,8,14,,18,96,36,56,19,5,,,1,4,10,,10,74,6,6,6,0,0,FRA,Jo-Wilfried,19,Tsonga,3,3,4,3,0,0,ESP,Marcel,,Granollers,0,2589,Round of 64
[2015],51,72,18,7,4,10,4,7,12,,16,108,53,68,26,21,7,2,5,6,14,,22,127,6,3,6,1,0,RUS,Teymuraz,,Gabashvili,1,3,6,7,6,0,ITA,Andreas,25,Seppi,3,2589,Round of 64
[2015],35,42,17,5,,2,5,9,13,,18,85,20,34,16,3,,6,1,4,7,,7,48,6,6,6,0,0,SRB,Novak,1,Djokovic,3,4,1,2,0,0,AUT,,,,0,2589,Round of 64
[2015],35,42,15,15,8,5,6,13,10,,18,97,21,45,16,1,2,3,2,4,5,,7,57,6,6,6,0,0,BRA,Thomaz,30,Bellucci,3,0,3,4,0,0,JPN,Yoshihito,,Nishioka,0,2589,Round of 64
[2015],57,76,36,26,2,1,3,7,17,,21,136,48,65,36,3,2,3,3,6,14,,18,125,7,7,7,0,0,CHE,Stan,5,Wawrinka,3,6,6,6,0,0,KOR,Hyeon,,Chung,0,2589,Round of 64
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,6,3,6,0,SRB,Viktor,22,Troicki,3,6,4,6,3,0,USA,Rajeev,,Ram,1,2589,Round of 64
[2015],42,53,15,16,4,5,3,6,12,,16,91,41,57,17,10,4,7,5,6,12,,16,86,4,4,6,2,0,BEL,Ruben,,Bemelmans,0,6,6,3,1,0,USA,Jack,28,Sock,0,2589,Round of 64
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,3,3,6,7,CZE,Jiri,,Vesely,3,6,6,6,2,6,HRV,Ivo,21,Karlovic,2,2589,Round of 64
[2015],44,69,18,9,7,7,6,10,9,,16,110,40,57,24,5,9,7,5,8,12,,21,124,6,4,4,2,0,SVN,Aljaz,,Bedene,1,3,6,6,6,0,USA,Donald,,Young,3,2589,Round of 64
[2015],45,75,23,6,2,6,3,5,11,,14,109,60,74,24,10,7,8,5,12,16,,24,142,4,2,7,1,0,FRA,Nicolas,,Mahut,1,6,6,6,6,0,ESP,Guillermo,31,Garcia-Lopez,3,2589,Round of 64
[2015],62,88,23,5,3,10,3,11,15,,18,123,66,82,24,21,7,2,5,8,20,,27,154,7,6,1,3,1,FRA,Adrian,,Mannarino,2,5,4,6,6,6,GBR,Andy,3,Murray,3,2589,Round of 64
[2015],42,50,23,17,,5,3,7,15,,18,86,34,42,17,7,,4,1,5,11,,11,72,6,6,6,0,0,USA,John,13,Isner,3,3,4,4,0,0,RUS,,,,0,2589,Round of 64
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,0,UZB,Denis,,Istomin,0,6,6,1,0,0,AUT,Dominic,22,Thiem,0,2589,Round of 64
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,0,0,ZAF,Kevin,15,Anderson,3,3,4,2,0,0,USA,Austin,,Krajicek,0,2589,Round of 64
[2015],40,49,18,8,5,1,5,7,13,,19,102,37,55,19,7,1,3,2,4,8,,10,74,7,6,6,0,0,DEU,Philipp,29,Kohlschreiber,3,6,2,2,0,0,CZE,Lukas,,Rosol,0,2589,Round of 64
[2015],62,92,35,25,8,4,5,8,19,,27,163,56,84,38,18,6,7,5,10,17,,23,156,6,6,3,5,7,AUS,Bernard,24,Tomic,3,3,2,6,7,5,AUS,,,,2,2589,Round of 64
[2015],37,51,29,9,,,5,8,13,,19,105,38,55,15,4,,,1,6,10,,10,75,7,6,6,0,0,CZE,,6,,3,6,1,3,0,0,AUT,Jurgen,,Melzer,0,2589,Round of 64
[2015],49,66,27,11,4,2,3,9,15,,19,106,57,73,28,8,5,2,3,8,17,,23,131,6,3,6,4,0,NLD,Robin,,Haase,1,4,6,7,6,0,FRA,Richard,12,Gasquet,3,2589,Round of 64
[2015],27,52,11,2,,2,1,4,4,,4,52,39,46,8,11,,1,9,6,11,,18,89,1,2,1,0,0,BEL,Steve,,Darcis,0,6,6,6,0,0,CHE,Roger,2,Federer,3,2589,Round of 64
[2015],71,84,39,26,7,7,5,12,21,,31,187,59,86,51,11,4,6,3,9,17,,24,156,6,7,6,6,6,HRV,Marin,9,Cilic,3,7,6,3,7,1,KAZ,Mikhail,,Kukushkin,2,2589,Round of 32
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,0,0,FRA,Benoit,,Paire,3,6,1,1,0,0,ESP,Tommy,26,Robredo,0,2589,Round of 32
[2015],48,59,16,14,,,5,7,15,,19,109,43,64,18,3,,,1,4,10,,10,80,6,7,6,0,0,FRA,Jo-Wilfried,19,Tsonga,3,3,5,2,0,0,UKR,Sergiy,,Stakhovsky,0,2589,Round of 32
[2015],50,65,14,11,5,3,3,5,15,,20,107,47,72,19,4,2,3,2,7,11,,13,93,6,7,7,0,0,SRB,Novak,1,Djokovic,3,3,5,5,0,0,ITA,Andreas,25,Seppi,0,2589,Round of 32
[2015],,,,,,,,,,,,,,,,,,,,,,,,,2,5,6,3,0,ESP,Roberto,23,Bautista Agut,0,6,7,3,1,0,BEL,David,14,Goffin,0,2589,Round of 32
[2015],45,65,22,12,,6,1,6,11,,12,92,51,62,19,15,,2,3,6,15,,19,113,2,6,3,0,0,CAN,Milos,10,Raonic,0,6,7,6,0,0,ESP,Feliciano,18,Lopez,3,2589,Round of 32
[2015],50,71,19,10,8,8,4,8,14,,23,120,45,73,17,1,5,3,3,6,11,,16,105,7,4,6,6,0,FRA,Jeremy,27,Chardy,3,6,6,3,1,0,ESP,,7,,1,2589,Round of 32
[2015],69,113,26,2,9,7,3,9,16,,25,154,67,96,13,5,8,2,3,8,15,,23,152,3,4,6,6,6,ITA,Fabio,32,Fognini,3,6,6,4,3,4,ESP,Rafael,8,Nadal,2,2589,Round of 32
[2015],55,69,33,11,6,3,4,8,17,,25,154,61,82,34,11,3,4,3,5,14,,19,136,6,7,6,6,0,CZE,,6,,3,7,6,3,3,0,ESP,Guillermo,31,Garcia-Lopez,1,2589,Round of 32
[2015],40,64,11,9,,,1,4,8,,8,59,39,43,13,8,,,5,10,13,,18,93,4,3,1,0,0,AUS,Bernard,24,Tomic,0,6,6,6,0,0,FRA,Richard,12,Gasquet,3,2589,Round of 32
[2015],33,46,13,1,2,5,2,8,9,,11,75,37,50,17,5,5,4,3,7,13,,18,80,3,4,4,0,0,DEU,Philipp,29,Kohlschreiber,0,6,6,6,0,0,CHE,Roger,2,Federer,3,2589,Round of 32
